videoId,commentId,commentAuthor,authorChannelId,commentText,commentLikeCount,commentPublishedAt,commentUpdatedAt,commentReplyCount,language,textClean,feeling
5PlTkOhKs6k,UgxB2NkZfanzXcUOdk54AaABAg,@brunoaugusto4,UCsdS2hz20DQveC4E-YNWlfQ,"Uma ideia boa também são os pais olharem pra porra da criança, e largarem mão de serem omissos kk, dá sim pra bloquear conteudos na internet, na busca, na pesquisa. Uma boa seria uma conscientização nesse sentido, mas eles só dão o celular na mão do infeliz, e tá cagando pro que o seu filho tá vendo, essa que é a verdade",6.0,2026-03-21T16:45:35Z,2026-03-21T16:45:35Z,4.0,pt,"Uma ideia boa também são os pais olharem pra porra da criança, e largarem mão de serem omissos kk, dá sim pra bloquear conteudos na internet, na busca, na pesquisa. Uma boa seria uma conscientização nesse sentido, mas eles só dão o celular na mão do infeliz, e tá cagando pro que o seu filho tá vendo, essa que é a verdade",Negativo
OvPMWx7yk4k,UgzROmWv_iONpibgD494AaABAg,@LeticiaEmanuelly.,UCqPeMdMUGSxKRY-rqfIkF6w,"O jornalista falando da mãe: ""na verdade uma mãe nunca colocaria sua filha nessa situação""
É nítido a revolta dele 😢😮",0.0,2025-08-15T11:25:08Z,2025-08-15T11:25:08Z,0.0,pt,"O jornalista falando da mãe: ""na verdade uma mãe nunca colocaria sua filha nessa situação"" É nítido a revolta dele 😢😮",Neutro
-5KUYr9B3ic,UgycL7D958rb5hlQiHd4AaABAg,@Andrea-h7q4m,UCrZhH3Yw4cl1O5Yzj4nhPog,Gustavo amo seus videos vc não  é  dez e mil,0.0,2025-10-27T13:38:21Z,2025-10-27T13:38:21Z,0.0,pt,Gustavo amo seus videos vc não é dez e mil,Positivo
g_nsBcI7hs4,UgyYz8YOjHfi1hoTzx14AaABAg,@gkgedvinaersilvat6273,UCi1LhT3CiWZ5VNwxvter1CA,Kkkkkkk. Rez a lenda que ele tá com a base da Virgínia na cara até hoje,34.0,2026-02-02T11:59:44Z,2026-02-02T11:59:44Z,2.0,pt,Kkkkkkk. Rez a lenda que ele tá com a base da Virgínia na cara até hoje,Neutro
OvqC1MZ-HaY,Ugx0G3TIyqK3GQ15K-94AaABAg,@KauanFoxSfx,UCzB9uPGln6oGtlecaYjy7XA,Riot games vai se lascar com isso kkkkk,0.0,2025-09-01T15:31:57Z,2025-09-01T15:31:57Z,0.0,pt,Riot games vai se lascar com isso kkkkk,Negativo
9hLk_mt30AY,UgzNTW3QMs91B6uipvh4AaABAg,@flaviopereira9663,UCx8IeCoWCbGxh20RIHz0PSA,Supermercado pirrola é sua cara kkkkkkkkkkk parabéns pelo video,0.0,2026-03-19T16:39:28Z,2026-03-19T16:39:28Z,0.0,pt,Supermercado pirrola é sua cara kkkkkkkkkkk parabéns pelo video,Positivo
CivNK456qCg,Ugwc2HmC5VyoG9Z-dvJ4AaABAg,@Elika-m1g,UCXyxpqsbyS7AAny3NUSIpJA,O ferro devolve o chat devolve chat do Roblox tá,0.0,2026-02-12T17:03:55Z,2026-02-12T17:03:55Z,0.0,pt,O ferro devolve o chat devolve chat do Roblox tá,Neutro
zROJwxrhHuo,Ugxq6hWQGOjKqXktIa54AaABAg,@virgosbey,UCy_tgIyQHYVgEhtvwqAXe6w,QUERO INJUSTIÇA,0.0,2026-01-19T21:50:15Z,2026-01-19T21:50:15Z,0.0,pt,QUERO INJUSTIÇA,Negativo
3ugPbp0tIA0,UgzX2_93hPy-Y3kx44t4AaABAg,@Zorosola-hq7cq,UCa4EyZJ93UtKFAaYTmBfRkA,Mano roubar conteúdo da muie do dover,0.0,2026-03-05T01:01:01Z,2026-03-05T01:01:01Z,0.0,pt,Mano roubar conteúdo da muie do dover,Neutro
JT_srf-Xr2s,UgxGvRSUkMclHZa7ovl4AaABAg,@gameshdplay9374,UCFzMxxTVTm5Dm4dULj16pxw,A Lei FELCA é esquisita igual o próprio FELCA 😂😂,0.0,2026-03-20T22:01:21Z,2026-03-20T22:01:36Z,0.0,pt,A Lei FELCA é esquisita igual o próprio FELCA 😂😂,Negativo
9fnGOjqlAko,UgyEn7e-WypEcvs6sqt4AaABAg,@bragaosincero,UCk-n-l_v_nMJzU0VwwsKTjg,"O empata que eu conhecia, era o empata fod*.",0.0,2025-09-03T23:04:00Z,2025-09-03T23:04:00Z,0.0,pt,"O empata que eu conhecia, era o empata fod*.",Neutro
j1HZZ44GhDI,Ugzo7pVNrN19DDCnPCt4AaABAg,@pedrogomesduarteneto1989,UCL3CkfCw4SzrpKSjSTrcsKg,50 mil por mes e ele é pobre eu sou oque?,0.0,2025-12-26T23:40:13Z,2025-12-26T23:40:13Z,0.0,pt,50 mil por mes e ele é pobre eu sou oque?,Neutro
VkZDzsFJd5w,UgzeZoHB7iZHCqayIqR4AaABAg,@VictorDamião-k5l,UCCYwl0kpephdWD2Ew5LG41A,Vocês dois são irmãos,0.0,2026-02-19T00:24:26Z,2026-02-19T00:24:26Z,0.0,pt,Vocês dois são irmãos,Neutro
ujZbcAyJeq4,UgzIg3qHgHmMsWksDUZ4AaABAg,@Roberto_R0drigu3z,UClioADe7TTTkcu8wNDf5PAQ,"O alanzoka tem que se fuder mesmo.
Fez o L esse bosta 🤡💩",1.0,2026-03-21T13:06:24Z,2026-03-21T13:06:24Z,0.0,pt,O alanzoka tem que se fuder mesmo. Fez o L esse bosta 🤡💩,Negativo
NY7w5HAudt4,UgxftqBB_Pm3uo7tSuR4AaABAg,@vinnillopes,UCe_ALIypSwuYEafVp5CWMSA,Lixo de ser humano,0.0,2026-03-13T15:37:44Z,2026-03-13T15:37:44Z,0.0,pt,Lixo de ser humano,Negativo
p3URn9M2LKo,UgzD7k7ZFpcxzRnN_M94AaABAg,@JazzMinnie-z2m,UCy91Kg3GU-QSxCze7_lMjng,"Esse cara era escroto, parecia ser bom, mas se contradizia, os YouTubes vai se foder, quem não se encaixa na panelinha do amor que persegue os outros vai se foder. Graças a um cara que fala de ""adultização"", sendo que ele dava moral pra beiçola, e-girl, ceita de felquinhas. Só do cara falar que tem uma ceita, ele é suspeito.",0.0,2026-03-18T22:33:29Z,2026-03-18T22:33:29Z,0.0,pt,"Esse cara era escroto, parecia ser bom, mas se contradizia, os YouTubes vai se foder, quem não se encaixa na panelinha do amor que persegue os outros vai se foder. Graças a um cara que fala de ""adultização"", sendo que ele dava moral pra beiçola, e-girl, ceita de felquinhas. Só do cara falar que tem uma ceita, ele é suspeito.",Negativo
EnskSrMV23I,Ugyt_LdE44-WcoWKPDN4AaABAg,@edersonfabiano9403,UComo4igIkx7brQ1onEJ4VTw,E eu tenho 10 anos e não posso,0.0,2026-01-15T12:18:13Z,2026-01-15T12:18:13Z,0.0,pt,E eu tenho 10 anos e não posso,Neutro
dIH_yHLarb0,UgwDkpKTS59sxUUuKN14AaABAg,@VarlaFamília,UCqXmRVp2lCtqmxqadmS6k6w,Se 5irar as luck block os jogos vao ficar uma merda blox fruts jogos de brainrots,0.0,2026-01-17T20:19:53Z,2026-01-17T20:19:53Z,0.0,pt,Se 5irar as luck block os jogos vao ficar uma merda blox fruts jogos de brainrots,Negativo
pFlLNvfjyug,UgxAKnG2MseKtaYlc0R4AaABAg,@luiz7edu,UCADnYohKWQqUoyS6cwOChCQ,"40:17 eu acho que é um pouco mais, tem uma penca de pessoas no meio evangélico que é mas muitas vezes não conseguem tornar sua defesa na vida pessoal lei na vida pública.",0.0,2026-03-18T12:02:04Z,2026-03-18T12:02:04Z,0.0,pt,"40:17 eu acho que é um pouco mais, tem uma penca de pessoas no meio evangélico que é mas muitas vezes não conseguem tornar sua defesa na vida pessoal lei na vida pública.",Neutro
XGLdLykIWzM,Ugy_ejz3Jd5AmGfZBM94AaABAg,@roselipimentel1754,UC1KZdpKdplK7isge6Y-dJSA,Você é louco não compensa,0.0,2026-02-15T01:30:16Z,2026-02-15T01:30:16Z,0.0,pt,Você é louco não compensa,Negativo
1lwKn503WVw,UgxdV2sJxnGgFZ5MhWV4AaABAg,@lunauchihaharuno3148,UC71l24psGyOOEMI_lEAY_cA,Esses daí é aquela  virginia  uma vergonhaaa  c filhos,0.0,2025-12-11T23:14:21Z,2025-12-11T23:14:21Z,0.0,pt,Esses daí é aquela virginia uma vergonhaaa c filhos,Negativo
xCY4E3Tzo8Y,Ugzff66DV5O7N9hNZ2x4AaABAg,@Emanuel-j5n7b,UCSnPt3qpUoMweEASAgRaJFA,O meu foi bloqueado também??,0.0,2026-01-28T21:31:08Z,2026-01-28T21:31:08Z,0.0,pt,O meu foi bloqueado também??,Neutro
vqwBsYmVgoc,UgxjmRQjQmUJBmEbS014AaABAg,@valdemirsouza7318,UCoTgYolk6rFo_hoc4mYWLyw,"Se pensarmos bem, no brasil já tem uma legalização de morte de pobre, humanidade para bandido e desumanização para a população.
 Vida de escarvo não vale nada, no maximo 2 anos e os bandido estão soltos...
 Eles so querem aumenta a posse dos escravso, como sempre...",2.0,2026-03-23T20:49:06Z,2026-03-23T20:49:06Z,0.0,pt,"Se pensarmos bem, no brasil já tem uma legalização de morte de pobre, humanidade para bandido e desumanização para a população. Vida de escarvo não vale nada, no maximo 2 anos e os bandido estão soltos... Eles so querem aumenta a posse dos escravso, como sempre...",Negativo
6MqcS6-9Qvc,Ugy3IYTVrRulLkAgxdV4AaABAg,@Sou_angolanu,UCGVFh7panbmSGL-HulLIoLQ,"Tem 3 coisas que são proibidas no macaquil:

1- falar mal de evangélico 
2- questionar holocausto 
3- questionar a ""investigação"" do Felca",2.0,2026-03-21T23:35:32Z,2026-03-21T23:35:32Z,0.0,pt,"Tem 3 coisas que são proibidas no macaquil: 1- falar mal de evangélico 2- questionar holocausto 3- questionar a ""investigação"" do Felca",Negativo
26-saQw-9yI,Ugxndmg-_-cklFLkA9N4AaABAg,@ZakaVentura,UCoQ-eHmXk6TqWYb8fH4aFzg,34 MESES DO GOVERNO DO #LULADRÃO E ESSE LAMBE SACO DE VAGABUNDO NÃO FEZ NENHUMA PIADA?!?!,0.0,2025-10-07T00:42:53Z,2025-10-07T00:42:53Z,0.0,pt,34 MESES DO GOVERNO DO #LULADRÃO E ESSE LAMBE SACO DE VAGABUNDO NÃO FEZ NENHUMA PIADA?!?!,Negativo
zO6zV-2mFp0,Ugyqb0oiOQuZTW07udJ4AaABAg,@bkpd2277,UCPMGcwK6Q4JbDNmMoALIqcg,SOMOS TODOS GOT,0.0,2026-03-20T16:56:03Z,2026-03-20T16:56:03Z,0.0,pt,SOMOS TODOS GOT,Neutro
1LXzIxiFIOk,Ugy8WbsUVDCKL_ztjL54AaABAg,@carloscavichiollii,UCfULnnSpejh_vl_uT-30dOA,"Bostil, ahh meu Bostil...",0.0,2026-03-16T03:09:59Z,2026-03-16T03:09:59Z,0.0,pt,"Bostil, ahh meu Bostil...",Negativo
3lINX7FwSxs,UgxjyrSyXFtR_s8tX3t4AaABAg,@sergio2_ssa_ba,UCeuje-LtQJXIyptA4cFVkOQ,"Felca lançou o feitiço, deixo o PT fazendo suas bruxarias e depois se muda muda pra Europa..😮😮😮",0.0,2026-03-25T15:49:07Z,2026-03-25T15:49:07Z,0.0,pt,"Felca lançou o feitiço, deixo o PT fazendo suas bruxarias e depois se muda muda pra Europa..😮😮😮",Negativo
3I4K7QGTr_E,Ugy3upDWROFeAdQlEBZ4AaABAg,@JeaneSoares-ku7yi,UCJ0NGXfWmvGzSWNWJXeNWMA,Pronto agora vai começar a faltar de educação pqr essa cariucha mal educada todo mundo fala ao mesmo tempo gente isso é uma zona odeio,0.0,2025-08-16T21:17:59Z,2025-08-16T21:17:59Z,0.0,pt,Pronto agora vai começar a faltar de educação pqr essa cariucha mal educada todo mundo fala ao mesmo tempo gente isso é uma zona odeio,Negativo
P5gT0alRR5o,UgzQQULpnFgUAP9bNIt4AaABAg,@praycegomes25,UCxNiTvOyZ-y1u_GXea4bEbw,É só fazer o serviço deles que caçam todas essas ratazanas doentes!,0.0,2025-08-30T17:24:46Z,2025-08-30T17:24:46Z,0.0,pt,É só fazer o serviço deles que caçam todas essas ratazanas doentes!,Negativo
lB55QLK_fI4,Ugxll6kQHbxlDpNADal4AaABAg,@canalisabelahrangel,UCwISdWQ9-6ac0zYc2B8Tpag,Felca fazendo matérias melhor que o fantástico!,2.0,2025-08-09T03:37:00Z,2025-08-09T03:37:00Z,0.0,pt,Felca fazendo matérias melhor que o fantástico!,Positivo
BDraLVSpCIY,UgxFe0ygk1PbY3Y266R4AaABAg,@vitorsilva8525,UCELEmp8PKPpvY02i4BLCkpg,Aquela cara de sonso do Felcatrua nunca me enganou,0.0,2025-10-20T13:33:41Z,2025-10-20T13:33:41Z,0.0,pt,Aquela cara de sonso do Felcatrua nunca me enganou,Negativo
Pr5SPN0lsPo,Ugz-3Y-uxbymGLZzEfN4AaABAg,@EsthefanyGabriellySoeirocresce,UCYlc56bggkzhqG3DcorTOwQ,Oxi,0.0,2026-03-20T03:08:29Z,2026-03-20T03:08:29Z,0.0,pt,Oxi,Neutro
ciSYr_QKZmc,UgwYO8cUvwqnweqaDPx4AaABAg,@migeheitorgamer9605,UCnG7Mu6_Vlssf2VzUzQTDqA,O caminhão que tava chat chat chat era meu tava brincando e rindo dessas placas,0.0,2026-01-18T21:34:53Z,2026-01-18T21:34:53Z,0.0,pt,O caminhão que tava chat chat chat era meu tava brincando e rindo dessas placas,Neutro
xT12elUDazQ,UgwT5OnTgZAmAMy9jHt4AaABAg,@geilmacavalcantebarbosa1442,UC30DLyZY3j0KESPzw_iRktg,Pq tudo tem que ter escolhas políticas? Vamos parar com isso. Voce ser esqueda ou direita te faz ser inimigo. Que porra é essa?,2.0,2026-01-27T11:39:49Z,2026-01-27T11:39:49Z,0.0,pt,Pq tudo tem que ter escolhas políticas? Vamos parar com isso. Voce ser esqueda ou direita te faz ser inimigo. Que porra é essa?,Negativo
W_JJLQDg7nY,Ugx6XQlvl81AhfHUGT14AaABAg,@domborracho597,UCgqmaX0pvfIkG3otNo5zn7Q,"""Me desmoralizando"" Ansia de vômito ver essa mulher que mandou os pobres chorarem, esse cara é a prova que todos tem um preço",31.0,2025-10-16T13:36:13Z,2025-10-16T13:37:15Z,0.0,pt,"""Me desmoralizando"" Ansia de vômito ver essa mulher que mandou os pobres chorarem, esse cara é a prova que todos tem um preço",Negativo
KO32zN3fkNQ,Ugx264ZYa4uayQzfMip4AaABAg,@matheusdeandrade5772,UCisGAR9Zki1cEhbTdedHqoQ,"O estagiário tá na Austrália, lá já é sexta-feira e ele soltou o vídeo",2.0,2025-10-23T11:02:20Z,2025-10-23T11:02:20Z,0.0,pt,"O estagiário tá na Austrália, lá já é sexta-feira e ele soltou o vídeo",Neutro
63RFfTacx_g,UgwfjuMbAwJk0x9WEZ54AaABAg,@SoninhaSilva-c5o,UCkH2EzTcylUIyrZ0cohLyTg,Alguém já leu na bliblia Jesus pedindo dinheiro  pra alguém? Porque a senhora não dá as mil cesta do seu dinheiro. Eu sou assalariada e todo mês  eu dou uma cesta básica ! Quanto a esse Tiago que vive vendendo a palavra de Deus um hora ele vai da conta disso.,0.0,2026-02-18T21:52:04Z,2026-02-18T21:52:04Z,0.0,pt,Alguém já leu na bliblia Jesus pedindo dinheiro pra alguém? Porque a senhora não dá as mil cesta do seu dinheiro. Eu sou assalariada e todo mês eu dou uma cesta básica ! Quanto a esse Tiago que vive vendendo a palavra de Deus um hora ele vai da conta disso.,Neutro
v5r4VqENmy0,UgwTCNZ8SqFGYwuH6Cl4AaABAg,@yarayara4367,UCqCvDDWUuYLxPAvR9JLL7fw,Roblox já era proibido namorar agora baniu chat,0.0,2026-01-23T01:02:36Z,2026-01-23T01:02:36Z,0.0,pt,Roblox já era proibido namorar agora baniu chat,Neutro
pFlLNvfjyug,UgyivE_1ni0ntUwAXZd4AaABAg,@CERNUNN0S,UCv4V64C7hoX3BNTyJq9hbtA,"Descordo muito do Pedro Deyrot, celular na mão de criança pra ela n ser um alienigena dentro do convivio social com ooutras crianças? O pai e a mãe podem assistir as coisas com o filho no proprio celular tirando um tempo pra passar com o mesmo. A criança pode assitir junto algo com um amiguinho no celular dele se fosse o caso o que aumentaria suas habilidades sociais ao invez de diminuir por n ter telefone, pois ela puxaria assunto ao invés de se isolar em um joguinho. Jogos? Tem videogame que é muito mais foda que telefone, eu cansei de ir na casa de amigos jogar e receber amigos em casa pra jogar, por free fire  que é um unico jogo na mão de criancinha só faz com que ela se isole em uma partida online, ao invés de visitar os amigos e passar tempo com eles. Dormir na casa de amiguinho faz parte da evolução do cognitivo social do menor. A unica vantagem real de um celular, é aprender desde cedo a mexer em um. Mas mesmo isso pode ser feito sob a tutela dos pais.",10.0,2026-03-18T06:48:31Z,2026-03-18T06:48:31Z,2.0,pt,"Descordo muito do Pedro Deyrot, celular na mão de criança pra ela n ser um alienigena dentro do convivio social com ooutras crianças? O pai e a mãe podem assistir as coisas com o filho no proprio celular tirando um tempo pra passar com o mesmo. A criança pode assitir junto algo com um amiguinho no celular dele se fosse o caso o que aumentaria suas habilidades sociais ao invez de diminuir por n ter telefone, pois ela puxaria assunto ao invés de se isolar em um joguinho. Jogos? Tem videogame que é muito mais foda que telefone, eu cansei de ir na casa de amigos jogar e receber amigos em casa pra jogar, por free fire que é um unico jogo na mão de criancinha só faz com que ela se isole em uma partida online, ao invés de visitar os amigos e passar tempo com eles. Dormir na casa de amiguinho faz parte da evolução do cognitivo social do menor. A unica vantagem real de um celular, é aprender desde cedo a mexer em um. Mas mesmo isso pode ser feito sob a tutela dos pais.",Negativo
HnGjeD18gG4,UgziuFs_j-WZ8Eul0pR4AaABAg,@sranancisilveira,UCRPULM4KxETSB74Yd-LEl8A,Muito bom menino❤❤❤❤❤,0.0,2026-03-11T00:52:04Z,2026-03-11T00:52:04Z,0.0,pt,Muito bom menino❤❤❤❤❤,Positivo
CImZ-tYr3nw,UgzZZIsCIgRpQG_ifQJ4AaABAg,@robertovitor7466,UCUg_N_jEjJaM_jAfxCoJbTQ,O pavoz também bani o rabo somou o abrir em cada mista. Mista. O imenso juntos com alma conforca. O o assassinato,0.0,2026-03-21T17:01:53Z,2026-03-21T17:01:53Z,0.0,pt,O pavoz também bani o rabo somou o abrir em cada mista. Mista. O imenso juntos com alma conforca. O o assassinato,Neutro
u4y-4rBIPUQ,UgzJKcBmEgOcUI2_rQZ4AaABAg,@mborgesedits196,UC1Q1NFydMDWSA-rJlNqCWjg,"Estragou o vídeo com o Felca vendido da ""Globe""!",1.0,2026-01-09T20:20:47Z,2026-01-09T20:20:47Z,0.0,pt,"Estragou o vídeo com o Felca vendido da ""Globe""!",Negativo
rdQ6hDCiZOw,UgysqZ0AG1YenrWiE0B4AaABAg,@raquelbenjamindasilva4055,UCPaIGCypS6AR74u1pZSO0gA,"Eu sou contra qualquer jogo desse tipo ,as vezes jogo na loteria nada viciada ,nem bingo eu gosto meu gosto agora os artistas jogadores apoiarem ,Ratinho  absurdo total 🤦🏻‍♀️",0.0,2025-10-24T18:51:56Z,2025-10-24T18:51:56Z,0.0,pt,"Eu sou contra qualquer jogo desse tipo ,as vezes jogo na loteria nada viciada ,nem bingo eu gosto meu gosto agora os artistas jogadores apoiarem ,Ratinho absurdo total 🤦🏻‍♀️",Neutro
_fdkSEqOmIw,UgzTjSaXlj1prPbRr254AaABAg,@DionyAlmeida-u2e,UCkL13yhjQWBOXgcnxwwbmlA,O Dudu Biano e Rafinha e tia Simone quem derrubou a plataforma do Roblox foi o próprio Roblox ele que pediram para ficar falar isso,0.0,2026-01-27T08:24:28Z,2026-01-27T08:24:28Z,0.0,pt,O Dudu Biano e Rafinha e tia Simone quem derrubou a plataforma do Roblox foi o próprio Roblox ele que pediram para ficar falar isso,Neutro
F-U5TrrdDhs,UgyDl9QzyK95oQdygoh4AaABAg,@anaLunalon6607,UCX4kcaqV-d3Vo0JVAj79qwA,Eu faço tratamento no caps des 2018,2.0,2025-09-28T16:30:43Z,2025-09-28T16:30:43Z,0.0,pt,Eu faço tratamento no caps des 2018,Neutro
HZ03cqgDYOI,UgzhyH2lXK5SFISC5xt4AaABAg,@juliocesaroffroad7381,UCE9IFlU-CaiZY5fSJtgFpyw,Junte toda energia de todos os robloxianos e crie uma garota e jogue no Negra,0.0,2026-01-25T01:59:35Z,2026-01-25T01:59:35Z,0.0,pt,Junte toda energia de todos os robloxianos e crie uma garota e jogue no Negra,Neutro
02swnB5uHA4,UgzZ23LORjrchcp5K2N4AaABAg,@ErickFernandoPires,UC9tcWblob5_Xn954OPearkQ,Falou o cara que come feijão enlatado com molho de tomate e chá no café da manhã kkkkk ele fala como se a culinária inglesa fosse q melhor do mundo kkkk,2.0,2026-02-14T23:20:29Z,2026-02-14T23:20:29Z,4.0,pt,Falou o cara que come feijão enlatado com molho de tomate e chá no café da manhã kkkkk ele fala como se a culinária inglesa fosse q melhor do mundo kkkk,Negativo
Jr_05JQo9ls,UgxiY0FFm4i6Xbes9Cd4AaABAg,@eucaiozin,UCW7SEJ3_wrGf9AB2F4D1glA,"Felca é a cara da lacração, beta",0.0,2025-10-23T15:13:21Z,2025-10-23T15:13:21Z,0.0,pt,"Felca é a cara da lacração, beta",Negativo
DRLsqgReeeE,Ugy9mSu_EiOU8iQZPEF4AaABAg,@VITOR_SCZ1,UCB_02ybJjRq4e86WU1cwe6w,Vai ser brutalmente molestado,0.0,2025-08-17T01:26:02Z,2025-08-17T01:26:02Z,0.0,pt,Vai ser brutalmente molestado,Negativo
c4LqNNgXp1s,Ugwgu0P8Ck-pAIITxIh4AaABAg,@hater-v8n,UC8_rJN6C2zW1TyFyNhJ8YMQ,"Ate agora nenhumpronuciamento ne felca. Nenhum shorts explicando oq vc fez com o taspio, com o ytalo ate que vai agora como taspio, nao da na",1.0,2025-08-27T15:58:51Z,2025-08-27T15:58:51Z,0.0,pt,"Ate agora nenhumpronuciamento ne felca. Nenhum shorts explicando oq vc fez com o taspio, com o ytalo ate que vai agora como taspio, nao da na",Negativo
NwJ7cQEdaGg,UgyBkEhFQnhLXRwQLeN4AaABAg,@AndréRoberto-t5w,UCYOyxD5aY-5EM9nvnwbBRUg,"Eu de direita, eu gostaria que esse tipo de conteúdo, ou fosse banido (dificilmente) ou realmente restrito. O problema... É que Lula é Lula...",1.0,2026-01-12T21:08:13Z,2026-01-12T21:08:13Z,0.0,pt,"Eu de direita, eu gostaria que esse tipo de conteúdo, ou fosse banido (dificilmente) ou realmente restrito. O problema... É que Lula é Lula...",Negativo
1V6_0a5FaYw,UgzkblYD_Pi8T4sVIu14AaABAg,@pablosilva5026,UCTbsHsoSfw7eUuvpOJ-Ie2g,Parabéns felca,7.0,2025-08-09T21:02:14Z,2025-08-09T21:02:14Z,0.0,pt,Parabéns felca,Positivo
PiiFLYbJaKY,Ugw_iC50KS5h8qeh1Nx4AaABAg,@Sanemi3463,UCGni6MZS_Gpv9sehGAoDqlw,Feliz aniversário otario kkkkkk,0.0,2025-08-14T09:19:32Z,2025-08-14T09:19:32Z,0.0,pt,Feliz aniversário otario kkkkkk,Neutro
wRL9EKgip1E,Ugy0LiQI5zCKDAspci94AaABAg,@P4rd0xd,UCdKjG3c-imJabyEdVMsmxWw,Tomara que ele vá pra Copa,3.0,2026-01-13T16:30:23Z,2026-01-13T16:30:23Z,0.0,pt,Tomara que ele vá pra Copa,Neutro
I7605V1aPzk,UgxqFuxX491KjZD7all4AaABAg,@2A2008,UCvp_XTkYz_116THYQVO4D2Q,Aconteceu  muita coisa nesse ano  de 3025,0.0,2025-12-27T01:50:52Z,2025-12-27T01:50:52Z,0.0,pt,Aconteceu muita coisa nesse ano de 3025,Neutro
YT4P98cD6pM,UgwjDbdJNYW5McmLVlN4AaABAg,@JucyOliveira-e1f,UCYOXJmwhIBJmT5MAo9YUNMA,Nesse começo eu ri viu 😂😂😂😂😂,0.0,2025-12-05T12:33:33Z,2025-12-05T12:33:33Z,0.0,pt,Nesse começo eu ri viu 😂😂😂😂😂,Positivo
YZt7BC6953o,UgxWe0ElLFH2Mm9wz8Z4AaABAg,@italaleomagna1959,UCOsfzW4guogyurmMWR8HOIg,O felca foi uma cortina de fumaça  !! Pra desviar os rombos q está acontecendo  no Brasil!!aonde que a globo se importa com  com sexo infantil? Se a própria globo  ensetiva o sexo de multi formas !!! Porque não prenderam a Claudia Rais qdo ela disse q sava um vibrador pra filha de 12 anos????felca mas uma maionese da lei HOANET!!!,4.0,2025-10-21T21:08:57Z,2025-10-21T21:08:57Z,0.0,pt,O felca foi uma cortina de fumaça !! Pra desviar os rombos q está acontecendo no Brasil!!aonde que a globo se importa com com sexo infantil? Se a própria globo ensetiva o sexo de multi formas !!! Porque não prenderam a Claudia Rais qdo ela disse q sava um vibrador pra filha de 12 anos????felca mas uma maionese da lei HOANET!!!,Negativo
fKoSHn6XIOc,UgxXEph--Onma6opRaV4AaABAg,@leandrobonfim-lq9jp,UC_8bO2ZbTZ9Ozc6NTAFopMQ,Por que você tirou o chat do Roblox por isso,0.0,2026-02-15T20:09:41Z,2026-02-15T20:09:41Z,0.0,pt,Por que você tirou o chat do Roblox por isso,Neutro
I0g6jBeVX6w,UgyO2RGf-weBV9rSREF4AaABAg,@BernardoSousa-tw7nh,UCcipxfAeGGKr9ipE4NlxShA,Cara para com isso para de fazer esses vídeos o felca não é um vilão ele é um herói tinha muito palavrão no chat do rovlox,0.0,2026-02-18T21:36:43Z,2026-02-18T21:36:43Z,0.0,pt,Cara para com isso para de fazer esses vídeos o felca não é um vilão ele é um herói tinha muito palavrão no chat do rovlox,Positivo
vMsApohLlbg,UgyVNn7uVLvIDu7Abi54AaABAg,@jedersonfelipe557,UCfqm9-uUYb9gTT05fceYXtA,"Ele falar q tá ""trabalhando"" e safadeza de mais hahahahahha😂😂😂😂",0.0,2026-02-28T09:35:16Z,2026-02-28T09:35:16Z,0.0,pt,"Ele falar q tá ""trabalhando"" e safadeza de mais hahahahahha😂😂😂😂",Negativo
EnskSrMV23I,UgxpA8fphWqdHmhVfxF4AaABAg,@MiguelOliveira-o8x,UCq-tOkET28AZ8GXFiFmkY6A,Eu falando dboa kakka,3.0,2026-01-15T16:45:15Z,2026-01-15T16:45:15Z,0.0,pt,Eu falando dboa kakka,Neutro
lYz5rFGiouc,UgwHmv4e1wqYvaXxK154AaABAg,@Megumi-fushigurp762,UCrJhWYJw0tV7hR4sAepenOg,AS CRIANÇAS PROTESTANDO ATÉ PARAR NO JORNAL KKKKKKKKKKKK,0.0,2026-01-16T14:10:59Z,2026-01-16T14:10:59Z,0.0,pt,AS CRIANÇAS PROTESTANDO ATÉ PARAR NO JORNAL KKKKKKKKKKKK,Neutro
